date,selected_tickers,selected_count,qaoa_qubo_fval,original_energy,brute_force_energy,optimality_gap,expected_return,risk,dependency_violations
2019-05-13,"ASML, 2330.TW, 8035.T, 042700.KS",4,0.004250570871477066,0.004250570871482151,-0.008988,1.4729162073300124,-0.006636173013248481,0.0018649687297158197,0
2019-06-19,"AMD, 2330.TW, 6857.T, 005930.KS",4,9.996732862325928,9.996732862325949,-0.004355,2296.4610476064177,0.009931880282238126,0.0033976049341349077,1
2019-06-24,"ASML, 6488.TWO, 6857.T, 042700.KS",4,-0.010825430167926697,-0.010825430167921778,-0.023807,0.5452837330229857,0.02635390730574727,0.004703046969903717,0
2020-03-04,"AMAT, 2454.TW, 6857.T, 005930.KS",4,-0.003376395159932599,-0.003376395159967566,-0.00662,0.48997051964236166,0.010556402536167298,0.003803612216232165,0
2026-04-27,"QCOM, 6488.TWO, 8035.T, 000660.KS",4,-0.011815192120991469,-0.011815192120987951,0.004929,3.397076916410621,0.03767619212158024,0.014045807879604341,0
